ID+AF8-NOTICE+AF8-CN,TED+AF8-NOTICE+AF8-URL,YEAR,ID+AF8-TYPE,DT+AF8-DISPATCH,XSD+AF8-VERSION,CANCELLED,CORRECTIONS,FUTURE+AF8-CAN+AF8-ID,FUTURE+AF8-CAN+AF8-ID+AF8-ESTIMATED,B+AF8-MULTIPLE+AF8-CAE,CAE+AF8-NAME,CAE+AF8-NATIONALID,CAE+AF8-ADDRESS,CAE+AF8-TOWN,CAE+AF8-POSTAL+AF8-CODE,ISO+AF8-COUNTRY+AF8-CODE,B+AF8-MULTIPLE+AF8-COUNTRY,ISO+AF8-COUNTRY+AF8-CODE+AF8-ALL,CAE+AF8-TYPE,EU+AF8-INST+AF8-CODE,MAIN+AF8-ACTIVITY,B+AF8-ON+AF8-BEHALF,B+AF8-INVOLVES+AF8-JOINT+AF8-PROCUREMENT,B+AF8-AWARDED+AF8-BY+AF8-CENTRAL+AF8-BODY,TYPE+AF8-OF+AF8-CONTRACT,TAL+AF8-LOCATION+AF8-NUTS,B+AF8-FRA+AF8-AGREEMENT,FRA+AF8-ESTIMATED,B+AF8-FRA+AF8-SINGLE+AF8-OPERATOR,FRA+AF8-NUMBER+AF8-OPERATORS,FRA+AF8-NUMBER+AF8-MAX+AF8-OPERATORS,B+AF8-DYN+AF8-PURCH+AF8-SYST,CPV,ID+AF8-LOT,ADDITIONAL+AF8-CPVS,B+AF8-GPA,LOTS+AF8-NUMBER,LOTS+AF8-SUBMISSION,B+AF8-VARIANTS,VALUE+AF8-EURO,VALUE+AF8-EURO+AF8-FIN+AF8-1,VALUE+AF8-EURO+AF8-FIN+AF8-2,B+AF8-OPTIONS,B+AF8-EU+AF8-FUNDS,B+AF8-RENEWALS,DURATION,CONTRACT+AF8-START,CONTRACT+AF8-COMPLETION,TOP+AF8-TYPE,B+AF8-ACCELERATED,ENV+AF8-OPERATORS,ENV+AF8-MIN+AF8-OPERATORS,ENV+AF8-MAX+AF8-OPERATORS,CRIT+AF8-CODE,CRIT+AF8-PRICE+AF8-WEIGHT,CRIT+AF8-CRITERIA,CRIT+AF8-WEIGHTS,B+AF8-ELECTRONIC+AF8-AUCTION,DT+AF8-APPLICATIONS,B+AF8-LANGUAGE+AF8-ANY+AF8-EC,ADMIN+AF8-LANGUAGES+AF8-TENDER,ADMIN+AF8-OTHER+AF8-LANGUAGES+AF8-TENDER,B+AF8-RECURRENT+AF8-PROCUREMENT
2020149,ted.europa.eu/udl?uri+AD0-TED:NOTICE:149+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,202089755,0,N,Landesstra+//3//Q-enbaubeh+//3//Q-rde Sachsen+AC0-Anhalt (LSBB)+ADs- Zentrale,,Hasselbachstra+//3//Q-e 6,Magdeburg,39104,DE,N,,3,,Other,N,N,N,U,DEE0,N,,,,,N,34144700,2,34144700,Y,2,,N,,,,N,N,N,,,25/06/20,OPE,,,,,L,,,,N,06/02/20,,DE,,N
2020150,ted.europa.eu/udl?uri+AD0-TED:NOTICE:150+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Brighton and Sussex University Hospitals NHS Trust,,Royal Sussex County Hospital+ADs- Eastern Road,Brighton,BN2 5BE,UK,N,,6,,Health,N,N,N,U,+ACI-UKJ21,UKJ27+ACI-,N,,,,,N,33194110,,33194120,N,1,,Y,,,,N,N,Y,84,,,OPE,,,,,,,,,N,03/02/20,,EN,,N
2020151,ted.europa.eu/udl?uri+AD0-TED:NOTICE:151+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,2020174270,0,N,Commune de Massy,21910377700013,1 avenue du G+//3//Q-n+//3//Q-ral de Gaulle,Massy,91300,FR,N,,3,,General public+AFw-services,N,N,N,U,FR104,N,,,,,N,39531310,1,39531310+AC0ALQAt-45432111+AC0ALQAt-39113100,Y,2,,N,,400000,400000,N,N,N,7,,,OPE,,,,,M,50,D+//3//Q-lai de d+//3//Q-pose et pose de la moquette +//3//f/9- respect des d+//3//Q-lais+AC0ALQAt-Qualit+//3//Q- de l+ACY-apos+ADv//f/9-chantillon de la moquette+AC0ALQAt-Valeur technique selon m+//3//Q-moire,20+AC0ALQAt-20+AC0ALQAt-10,N,30/01/20,,FR,,N
2020151,ted.europa.eu/udl?uri+AD0-TED:NOTICE:151+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,2020174270,0,N,Commune de Massy,21910377700013,1 avenue du G+//3//Q-n+//3//Q-ral de Gaulle,Massy,91300,FR,N,,3,,General public+AFw-services,N,N,N,U,FR104,N,,,,,N,39531310,2,39113100+AC0ALQAt-45432111+AC0ALQAt-39113100,Y,2,,N,,400000,400000,N,N,N,7,,,OPE,,,,,M,50,+ACI-D+//3//Q-lais (d+//3//Q-lai de fabrication, d+//3//Q-lai de pose et d+//3//Q-pose des fauteuils)+AC0ALQAt-Qualit+//3//Q-, acoustique esth+//3//Q-tique et confort des fauteuils (sur la base des prototypes)+AC0ALQAt-Valeur technique selon m+//3//Q-moire+ACI-,15+AC0ALQAt-25+AC0ALQAt-10,N,30/01/20,,FR,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,1,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,10,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,11,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,12,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,13,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,14,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,15,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,16,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,17,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,18,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,19,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,2,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,20,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,3,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,4,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,5,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,6,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,7,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,8,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020152,ted.europa.eu/udl?uri+AD0-TED:NOTICE:152+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Umweltbetrieb,,Willy+AC0-Brandt+AC0-Platz 7,Bremen,28215,DE,N,,3,,General public+AFw-services,Y,N,Y,U,DE5,Y,K,N,20,20,N,34110000,9,34110000,N,20,,N,432690.99,432690.99,432690.99,N,N,Y,23.98,01/04/20,31/03/22,OPE,,,,,,,,,N,11/02/20,,DE,,N
2020153,ted.europa.eu/udl?uri+AD0-TED:NOTICE:153+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,2020159256,0,N,Ville de Metz,21570463600012,Place d'Armes,Metz,57036,FR,N,,3,,General public+AFw-services,N,N,N,U,FRF33,Y,K,Y,,,N,39221000,,42716120+AC0ALQAt-39711100,Y,1,,N,,,,N,N,Y,,,31/12/20,OPE,,,,,,,,,N,05/02/20,,FR,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,1,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,10,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,11,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,12,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,13,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,14,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,15,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,16,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,17,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,18,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,19,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,2,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,20,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,21,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,22,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,23,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,24,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,25,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,26,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,27,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,28,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,29,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,3,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,30,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
2020154,ted.europa.eu/udl?uri+AD0-TED:NOTICE:154+AC0-2020:TEXT:EN:HTML,2020,2,30/12/19,R209.S3,0,0,,0,N,Agenzia regionale per l'informatica e la committenza +//3//f/9- ARIC,,Via Napoli 4,Tortoreto,64019,IT,N,,R,,General public+AFw-services,N,N,N,U,ITF1,N,,,,,N,15880000,31,15880000,N,45,,N,1626332.72,1626332.72,1626332.72,Y,N,N,36,,,OPE,,,,,L,,,,N,02/03/20,,IT,,N
